episode,timestep,mean_reward,std_reward,steps_to_1000_return,policy_loss,entropy
210,3663,11.954515339979173,5.148873293178245,,0.0,3.671036205793682
211,3682,11.976033698410312,5.146114114440659,,0.0,3.738392716959903
212,3701,12.010762199025683,5.15868719522996,,0.0,4.296118874298899
213,3719,12.023419532812538,5.149861986155929,,0.0,3.925911479526096
214,3741,12.069200515745425,5.181078513402168,,0.0,4.168811299584129
215,3761,12.116055838514226,5.214263215356876,,0.0,4.356221175193786
216,3781,12.142063804803277,5.216138138636647,,0.0,4.042447710037232
217,3799,12.146510899113109,5.2045159142235295,,0.0,4.43597231970893
218,3820,12.201619315807775,5.255639745041426,,0.0,4.2710602056412466
219,3840,12.244374048207815,5.281488356362351,,0.0,3.979992425441742
220,3860,12.273332696427634,5.28686882108759,,0.0,3.86263427734375
221,3878,12.28289379682609,5.276799988724871,,0.0,4.406665907965766
222,3899,12.329209981944375,5.309734332630867,,0.0,4.196961857023693
223,3918,12.345191345207601,5.303164254120271,,0.0,4.510111796228509
224,3943,12.433793263138474,5.454229222149564,,0.0,3.8809618759155273
225,3961,12.441109436383298,5.443196693708516,,0.0,4.619138624933031
226,3982,12.499806953903034,5.502045606061721,,0.0,4.170616297494798
227,4004,12.540845208389502,5.524469391483932,,0.0,4.432241266424006
228,4027,12.611907466858845,5.615355569445903,,0.0,4.4251972903376044
229,4046,12.637296939464745,5.616181751708967,,0.0,3.9796841521012154
230,4065,12.6632265644882,5.617679915378589,,0.0,4.094870730450279
231,4085,12.702493825496443,5.637051763621214,,0.0,4.040844583511353
232,4103,12.712443846644813,5.626922358043921,,0.0,3.7635010613335504
233,4124,12.749093613872569,5.642516227503353,,0.0,4.16457478205363
234,4148,12.611823839709709,6.007690610656974,,0.0,4.159772614638011
235,4168,12.635834321202589,6.006135510803384,,0.0,3.9474714756011964
236,4188,12.661554378831834,6.006352203064858,,0.0,4.361246454715729
237,4209,12.714840782242803,6.049310231619402,,0.0,4.394705023084368
238,4229,12.748472001705995,6.058750555376701,,0.0,4.05663411617279
239,4248,12.773026922727801,6.05791772174381,,0.0,3.9097842166298316
240,4275,12.541748272715886,7.023497903094459,,0.0,4.061578883065118
241,4298,12.608212943400842,7.084140637086386,,0.0,3.9380874633789062
242,4317,12.63478717029355,7.081515657696211,,0.0,4.196108178088539
243,4347,12.648986439565137,7.070380899034651,,0.0,4.136936926841736
244,4367,12.686421583429901,7.079967909881926,,0.0,4.092720997333527
245,4385,12.696181646570823,7.067148863844931,,0.0,4.413932058546278
246,4405,12.7241814363649,7.066374132372138,,0.0,3.9218575954437256
247,4427,12.768588949403146,7.086367304469399,,0.0,4.668978756124323
248,4449,12.82506287203894,7.127543289930897,,0.0,4.439073194156993
249,4471,12.878045681999476,7.161985056087071,,0.0,4.067860917611555
250,4489,12.888347283407555,7.149494978580043,,0.0,4.254904402626885
251,4510,12.92683305244781,7.161139610823964,,0.0,4.01374424071539
252,4531,12.978499948164094,7.193640061709957,,0.0,4.703616641816639
253,4550,12.995718338059838,7.1846105784464855,,0.0,4.081456196935553
254,4572,13.043972885472753,7.2114157455388215,,0.0,4.544710267673839
255,4591,13.07259985272164,7.211707952969203,,0.0,4.190465149126555
256,4611,13.098063871989195,7.209085839536932,,0.0,4.858063924312591
257,4631,13.129934025426925,7.213093516558234,,0.0,3.970380926132202
